date,location,product,product_name,is_promo,promo_uplift,lead_time_days,purchase_price,cost_of_ordering,forecast_demand,forecast_std,observed_demand,corrected_observed_demand,stockout_flag,mode
2024-12-25,841,36857,NARIX ADULTO 30ML,0,2.364326375711575,3.0,7.54,2.6,0.0482,0.4088,0.0,0.0,0,rolling
2024-12-26,841,36857,NARIX ADULTO 30ML,0,2.364326375711575,3.0,7.54,2.6,0.2232,0.4088,0.0,0.0,0,rolling
2024-12-27,841,36857,NARIX ADULTO 30ML,0,2.364326375711575,3.0,7.54,2.6,0.0161,0.4088,0.0,0.0,0,rolling
2024-12-28,841,36857,NARIX ADULTO 30ML,0,2.364326375711575,3.0,7.54,2.6,0.0161,0.4088,0.0,0.0,0,rolling
2024-12-29,841,36857,NARIX ADULTO 30ML,0,2.364326375711575,3.0,7.54,2.6,0.0598,0.4088,0.0,0.0,0,rolling
2024-12-30,841,36857,NARIX ADULTO 30ML,0,2.364326375711575,3.0,7.54,2.6,0.0598,0.4088,0.0,0.0,0,rolling
2024-12-31,841,36857,NARIX ADULTO 30ML,0,2.364326375711575,3.0,7.54,2.6,0.0161,0.4088,0.0,0.0,0,rolling
2024-10-01,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-02,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-03,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-04,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-05,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-06,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-07,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-08,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-09,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-10,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-11,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-12,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-13,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-14,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-15,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-16,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-17,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-18,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-19,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-20,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-21,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-22,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-23,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-24,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-25,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-26,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-27,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-28,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-29,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-30,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-10-31,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-11-01,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-11-02,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-11-03,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-11-04,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-11-05,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-11-06,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,0.0,0.0,0,rolling
2024-11-07,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.0,1.0,1.0,0,rolling
2024-11-08,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-09,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-10,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-11,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-12,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-13,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-14,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0598,0.1324,0.0,0.0,0,rolling
2024-11-15,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-16,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-17,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-18,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-19,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-20,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-21,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0598,0.1324,0.0,0.0,0,rolling
2024-11-22,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-23,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-24,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-25,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-26,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-27,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-28,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0598,0.1324,0.0,0.0,0,rolling
2024-11-29,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-11-30,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-12-01,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-12-02,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-12-03,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-12-04,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0161,0.1324,0.0,0.0,0,rolling
2024-12-05,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0598,0.1324,0.0,0.0,0,rolling
2024-12-06,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-07,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-08,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-09,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-10,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-11,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-12,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0437,0.1324,0.0,0.0,0,rolling
2024-12-13,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-14,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-15,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-16,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-17,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-18,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-19,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0437,0.1324,0.0,0.0,0,rolling
2024-12-20,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-21,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-22,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-23,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-24,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-25,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-26,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0437,0.1324,0.0,0.0,0,rolling
2024-12-27,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-28,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-29,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-30,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-12-31,841,42076,HEDRA EXPEC XAROPE 100ML,0,2.5,3.0,21.17,8.35,0.0,0.1324,0.0,0.0,0,rolling
2024-10-01,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-02,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-03,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-04,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-05,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-06,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-07,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-08,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-09,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-10,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-11,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-12,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-13,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-14,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-15,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-16,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-17,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-18,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-19,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-20,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-21,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-22,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-23,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-24,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-25,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-26,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-27,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-28,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-29,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-30,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-31,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-01,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-02,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-03,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-04,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-05,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-06,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-07,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-08,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-09,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-10,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-11,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-12,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-13,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-14,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-15,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-16,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-17,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-18,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-19,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-20,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-21,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-22,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-23,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-24,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-25,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-26,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-27,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-28,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-29,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-11-30,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-01,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-02,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-03,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-04,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-05,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-06,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-07,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-08,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-09,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-10,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-11,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-12,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-13,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-14,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-15,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-16,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-17,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-18,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-19,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-20,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-21,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-22,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-23,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-24,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-25,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-26,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-27,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-28,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-29,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-30,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-12-31,841,44217,BROMELIN S 100ML,0,2.5,3.0,57.36,32.88,0.0,0.0,0.0,0.0,0,rolling
2024-10-01,841,48812,ARLIVRY XAROPE CEREJA 100ML,0,2.5,3.0,21.9,7.49,0.0,0.1324,0.0,0.0,0,rolling
2024-10-02,841,48812,ARLIVRY XAROPE CEREJA 100ML,0,2.5,3.0,21.9,7.49,0.0,0.1324,0.0,0.0,0,rolling
2024-10-03,841,48812,ARLIVRY XAROPE CEREJA 100ML,0,2.5,3.0,21.9,7.49,0.0,0.1324,0.0,0.0,0,rolling
2024-10-04,841,48812,ARLIVRY XAROPE CEREJA 100ML,0,2.5,3.0,21.9,7.49,0.0437,0.1324,0.0,0.0,0,rolling
2024-10-05,841,48812,ARLIVRY XAROPE CEREJA 100ML,0,2.5,3.0,21.9,7.49,0.0,0.1324,0.0,0.0,0,rolling
2024-10-06,841,48812,ARLIVRY XAROPE CEREJA 100ML,0,2.5,3.0,21.9,7.49,0.0,0.1324,0.0,0.0,0,rolling
2024-10-07,841,48812,ARLIVRY XAROPE CEREJA 100ML,0,2.5,3.0,21.9,7.49,0.0,0.1324,0.0,0.0,0,rolling
2024-10-08,841,48812,ARLIVRY XAROPE CEREJA 100ML,0,2.5,3.0,21.9,7.49,0.0,0.1324,0.0,0.0,0,rolling
2024-10-09,841,48812,ARLIVRY XAROPE CEREJA 100ML,0,2.5,3.0,21.9,7.49,0.0,0.1324,0.0,0.0,0,rolling
2024-10-10,841,48812,ARLIVRY XAROPE CEREJA 100ML,0,2.5,3.0,21.9,7.49,0.0,0.1324,0.0,0.0,0,rolling
