date;location;product;type;quantity;value;partner_code
2023-10-10;1314;31330;SALE;-1;-68.06;CLIENTE
2023-10-11;841;9607;SALE;-1;-8;CLIENTE
2023-10-11;1314;18064;SALE;-11;-42.68;CLIENTE
2023-10-11;1314;36857;SALE;-1;-3.64;CLIENTE
2023-10-12;841;9607;DELIVERY;1;8;CD 2
2023-10-12;841;15589;DELIVERY;1;24.09;CD 2
2023-10-12;841;18064;DELIVERY;17;38.25;CD 2
2023-10-12;841;35416;DELIVERY;1;10.74;CD 2
2023-10-12;841;36857;DELIVERY;1;2.31;CD 2
2023-10-12;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-12;1314;18064;SALE;-5;-19.4;CLIENTE
2023-10-12;1314;21141;SALE;-1;-30.79;CLIENTE
2023-10-12;1314;35416;SALE;-2;-29.84;CLIENTE
2023-10-12;1314;36857;SALE;-1;-3.64;CLIENTE
2023-10-13;1314;1439;DELIVERY;2;37.84;CD 2
2023-10-13;1314;15589;DELIVERY;3;88.47;CD 2
2023-10-13;1314;18064;DELIVERY;22;85.36;CD 2
2023-10-13;1314;18064;SALE;-8;-31.04;CLIENTE
2023-10-13;1314;21141;DELIVERY;1;30.75;CD 2
2023-10-13;1314;31330;DELIVERY;1;68.06;CD 2
2023-10-13;1314;35416;DELIVERY;3;44.67;CD 2
2023-10-13;1314;36857;DELIVERY;1;3.65;CD 2
2023-10-14;841;5345;SALE;-1;-5.07;CLIENTE
2023-10-14;1314;5345;SALE;-3;-24.93;CLIENTE
2023-10-14;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-14;1314;18064;SALE;-11;-42.68;CLIENTE
2023-10-14;1314;36857;SALE;-2;-7.3;CLIENTE
2023-10-15;841;9607;DELIVERY;1;8;CD 2
2023-10-15;841;15589;SALE;-1;-24.09;CLIENTE
2023-10-15;841;18064;DELIVERY;3;6.75;CD 2
2023-10-15;841;21141;SALE;-1;-24.99;CLIENTE
2023-10-15;1314;1439;SALE;-1;-18.92;CLIENTE
2023-10-15;1314;18064;SALE;-11;-42.68;CLIENTE
2023-10-16;841;51957;SALE;-1;-5.89;CLIENTE
2023-10-16;1314;15589;DELIVERY;1;29.49;CD 2
2023-10-16;1314;18064;DELIVERY;51;198.39;CD 2
2023-10-16;1314;18064;SALE;-17;-66.13;CLIENTE
2023-10-16;1314;20635;SALE;-1;-31.03;CLIENTE
2023-10-16;1314;21141;DELIVERY;1;30.72;CD 2
2023-10-16;1314;31330;DELIVERY;1;68.06;CD 2
2023-10-17;841;9607;DELIVERY;1;8;CD 2
2023-10-17;841;15589;SALE;-1;-24.09;CLIENTE
2023-10-17;1314;1439;SALE;-1;-18.92;CLIENTE
2023-10-17;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-17;1314;18064;SALE;-2;-7.78;CLIENTE
2023-10-18;841;18064;SALE;-7;-15.75;CLIENTE
2023-10-18;1314;5345;DELIVERY;1;8.31;CD 2
2023-10-18;1314;9607;DELIVERY;1;13.19;CD 2
2023-10-18;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-18;1314;15589;DELIVERY;2;58.98;CD 2
2023-10-18;1314;18064;DELIVERY;9;35.01;CD 2
2023-10-18;1314;18064;SALE;-9;-35.01;CLIENTE
2023-10-18;1314;21141;DELIVERY;1;30.69;CD 2
2023-10-18;1314;31330;DELIVERY;1;68;CD 2
2023-10-18;1314;48812;SALE;-1;-9.2;CLIENTE
2023-10-19;841;9607;SALE;-1;-8;CLIENTE
2023-10-19;841;18064;SALE;-1;-2.25;CLIENTE
2023-10-19;841;21141;DELIVERY;1;24.91;CD 2
2023-10-19;841;36857;SALE;-1;-2.31;CLIENTE
2023-10-19;1314;5345;SALE;-1;-8.31;CLIENTE
2023-10-19;1314;18064;SALE;-5;-19.45;CLIENTE
2023-10-19;1314;21141;SALE;-1;-30.69;CLIENTE
2023-10-19;1314;48812;SALE;-1;-9.2;CLIENTE
2023-10-20;1314;9607;DELIVERY;1;13.19;CD 2
2023-10-20;1314;18064;DELIVERY;24;93.36;CD 2
2023-10-20;1314;18064;SALE;-5;-19.45;CLIENTE
2023-10-20;1314;21141;DELIVERY;2;61.3;CD 2
2023-10-20;1314;31330;DELIVERY;2;135.62;CD 2
2023-10-20;1314;35416;DELIVERY;2;29.78;CD 2
2023-10-20;1314;36857;DELIVERY;2;7.32;CD 2
2023-10-20;1314;48813;DELIVERY;1;7.63;CD 2
2023-10-21;841;18064;SALE;-3;-6.75;CLIENTE
2023-10-21;1314;18064;SALE;-10;-38.9;CLIENTE
2023-10-21;1314;21141;SALE;-1;-30.65;CLIENTE
2023-10-22;841;20635;TRANSFER;-1;-23.37;CD 1
2023-10-22;1314;18064;SALE;-2;-7.78;CLIENTE
2023-10-22;1314;44217;SALE;-1;-41.77;CLIENTE
2023-10-23;1314;5345;SALE;-1;-8.31;CLIENTE
2023-10-23;1314;13315;INVENTORY_CHECK;-1;-46.2;OUTROS
2023-10-23;1314;18064;INVENTORY_CHECK;-1;-3.89;OUTROS
2023-10-23;1314;18064;SALE;-10;-38.9;CLIENTE
2023-10-23;1314;44217;DELIVERY;2;83.54;OUTROS
2023-10-23;1314;48812;DELIVERY;1;9.2;OUTROS
2023-10-23;1314;48813;INVENTORY_CHECK;-1;-7.63;OUTROS
2023-10-24;1314;1439;DELIVERY;2;37.84;CD 2
2023-10-24;1314;5345;DELIVERY;3;24.93;CD 2
2023-10-24;1314;9607;DELIVERY;3;39.57;CD 2
2023-10-24;1314;18064;DELIVERY;39;151.71;CD 2
2023-10-24;1314;20635;DELIVERY;1;31.02;CD 2
2023-10-24;1314;36857;DELIVERY;2;7.34;CD 2
2023-10-25;1314;15589;SALE;-1;-29.49;CLIENTE
2023-10-25;1314;15590;SALE;-1;-40.45;CLIENTE
2023-10-25;1314;18064;SALE;-17;-66.13;CLIENTE
2023-10-25;1314;20635;SALE;-2;-62.04;CLIENTE
2023-10-26;841;9607;SALE;-1;-8;CLIENTE
2023-10-26;841;18064;SALE;-1;-2.25;CLIENTE
2023-10-26;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-26;1314;18064;SALE;-6;-23.34;CLIENTE
2023-10-27;841;9607;DELIVERY;1;8;CD 2
2023-10-27;841;15589;SALE;-1;-24.09;CLIENTE
2023-10-27;1314;18064;SALE;-1;-3.89;CLIENTE
2023-10-27;1314;51957;SALE;-1;-12.47;CLIENTE
2023-10-28;841;9607;DELIVERY;1;8;CD 2
2023-10-28;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-28;1314;18064;SALE;-9;-35.01;CLIENTE
2023-10-29;841;9607;SALE;-1;-8;CLIENTE
2023-10-29;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-29;1314;18064;SALE;-9;-35.01;CLIENTE
2023-10-30;841;18064;SALE;-2;-4.5;CLIENTE
2023-10-30;1314;5345;DELIVERY;2;16.62;CD 2
2023-10-30;1314;18064;DELIVERY;20;77.8;CD 2
2023-10-30;1314;18064;SALE;-16;-62.24;CLIENTE
2023-10-30;1314;35416;DELIVERY;2;29.78;CD 2
2023-10-31;841;9607;SALE;-1;-8;CLIENTE
2023-10-31;841;18064;SALE;-1;-2.25;CLIENTE
2023-10-31;1314;5345;SALE;-1;-8.31;CLIENTE
2023-10-31;1314;18064;SALE;-3;-11.67;CLIENTE
2023-10-01;841;18064;SALE;-2;-4.5;CLIENTE
2023-10-01;1314;18064;SALE;-8;-31.04;CLIENTE
2023-10-01;1314;21141;SALE;-2;-61.58;CLIENTE
2023-10-02;841;18064;SALE;-1;-2.25;CLIENTE
2023-10-02;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-02;1314;18064;DELIVERY;1;3.88;OUTROS
2023-10-02;1314;18064;SALE;-1;-3.88;CLIENTE
2023-10-02;1314;21141;SALE;-1;-30.79;CLIENTE
2023-10-03;1314;5345;DELIVERY;1;8.31;CD 2
2023-10-03;1314;9607;DELIVERY;3;39.57;CD 2
2023-10-03;1314;18064;DELIVERY;27;104.76;CD 2
2023-10-03;1314;18064;SALE;-4;-15.52;CLIENTE
2023-10-03;1314;20635;DELIVERY;1;31.03;CD 2
2023-10-03;1314;48812;DELIVERY;2;18.4;CD 2
2023-10-03;1314;48813;DELIVERY;1;7.42;CD 2
2023-10-04;841;18064;SALE;-2;-4.5;CLIENTE
2023-10-04;1314;5345;DELIVERY;1;8.31;CD 2
2023-10-04;1314;9607;DELIVERY;3;39.57;CD 2
2023-10-04;1314;15589;DELIVERY;1;29.49;CD 2
2023-10-04;1314;15589;SALE;-1;-29.49;CLIENTE
2023-10-04;1314;18064;DELIVERY;15;58.2;CD 2
2023-10-04;1314;18064;SALE;-6;-23.28;CLIENTE
2023-10-04;1314;36857;DELIVERY;1;3.64;CD 2
2023-10-05;841;9607;DELIVERY;1;8;CD 2
2023-10-05;841;15589;DELIVERY;2;48.2;CD 2
2023-10-05;841;18064;DELIVERY;4;9;CD 2
2023-10-05;841;18064;SALE;-4;-9;CLIENTE
2023-10-05;841;36857;SALE;-1;-2.3;CLIENTE
2023-10-05;1314;1439;SALE;-3;-55.47;CLIENTE
2023-10-05;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-05;1314;18064;SALE;-11;-42.68;CLIENTE
2023-10-05;1314;48813;SALE;-1;-7.42;CLIENTE
2023-10-06;841;15589;SALE;-1;-24.1;CLIENTE
2023-10-06;841;18064;DELIVERY;4;9;CD 2
2023-10-06;841;18064;SALE;-4;-9;CLIENTE
2023-10-06;841;35416;SALE;-1;-10.74;CLIENTE
2023-10-06;1314;15589;SALE;-1;-29.49;CLIENTE
2023-10-06;1314;18064;SALE;-12;-46.56;CLIENTE
2023-10-06;1314;35416;SALE;-1;-14.92;CLIENTE
2023-10-07;1314;9607;DELIVERY;3;39.57;CD 2
2023-10-07;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-07;1314;15589;DELIVERY;2;58.98;CD 2
2023-10-07;1314;18064;DELIVERY;18;69.84;CD 2
2023-10-07;1314;18064;SALE;-11;-42.68;CLIENTE
2023-10-07;1314;20635;DELIVERY;1;31.03;CD 2
2023-10-07;1314;21141;SALE;-1;-30.79;CLIENTE
2023-10-07;1314;31330;DELIVERY;1;68.06;CD 2
2023-10-08;1314;15589;SALE;-1;-29.49;CLIENTE
2023-10-08;1314;18064;SALE;-6;-23.28;CLIENTE
2023-10-08;1314;31330;SALE;-1;-68.06;CLIENTE
2023-10-09;841;9607;SALE;-1;-8;CLIENTE
2023-10-09;841;18064;SALE;-3;-6.75;CLIENTE
2023-10-09;1314;5345;DELIVERY;2;16.62;CD 2
2023-10-09;1314;9607;DELIVERY;1;13.19;CD 2
2023-10-09;1314;18064;DELIVERY;19;73.72;CD 2
2023-10-09;1314;18064;SALE;-10;-38.8;CLIENTE
2023-10-10;841;15589;DELIVERY;2;48.18;CD 2
2023-10-10;841;18064;DELIVERY;6;13.5;CD 2
2023-10-10;1314;5345;DELIVERY;1;8.31;CD 2
2023-10-10;1314;5345;SALE;-1;-8.31;CLIENTE
2023-10-10;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-10;1314;15589;DELIVERY;1;29.49;CD 2
2023-10-10;1314;15589;SALE;-2;-58.98;CLIENTE
2023-10-10;1314;18064;DELIVERY;10;38.8;CD 2
2023-10-10;1314;18064;SALE;-8;-31.04;CLIENTE
2023-10-10;1314;21141;SALE;-1;-30.79;CLIENTE
2023-10-10;1314;31330;SALE;-1;-68.06;CLIENTE
2023-10-11;841;9607;SALE;-1;-8;CLIENTE
2023-10-11;1314;18064;SALE;-11;-42.68;CLIENTE
2023-10-11;1314;36857;SALE;-1;-3.64;CLIENTE
2023-10-12;841;9607;DELIVERY;1;8;CD 2
2023-10-12;841;15589;DELIVERY;1;24.09;CD 2
2023-10-12;841;18064;DELIVERY;17;38.25;CD 2
2023-10-12;841;35416;DELIVERY;1;10.74;CD 2
2023-10-12;841;36857;DELIVERY;1;2.31;CD 2
2023-10-12;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-12;1314;18064;SALE;-5;-19.4;CLIENTE
2023-10-12;1314;21141;SALE;-1;-30.79;CLIENTE
2023-10-12;1314;35416;SALE;-2;-29.84;CLIENTE
2023-10-12;1314;36857;SALE;-1;-3.64;CLIENTE
2023-10-13;1314;1439;DELIVERY;2;37.84;CD 2
2023-10-13;1314;15589;DELIVERY;3;88.47;CD 2
2023-10-13;1314;18064;DELIVERY;22;85.36;CD 2
2023-10-13;1314;18064;SALE;-8;-31.04;CLIENTE
2023-10-13;1314;21141;DELIVERY;1;30.75;CD 2
2023-10-13;1314;31330;DELIVERY;1;68.06;CD 2
2023-10-13;1314;35416;DELIVERY;3;44.67;CD 2
2023-10-13;1314;36857;DELIVERY;1;3.65;CD 2
2023-10-14;841;5345;SALE;-1;-5.07;CLIENTE
2023-10-14;1314;5345;SALE;-3;-24.93;CLIENTE
2023-10-14;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-14;1314;18064;SALE;-11;-42.68;CLIENTE
2023-10-14;1314;36857;SALE;-2;-7.3;CLIENTE
2023-10-15;841;9607;DELIVERY;1;8;CD 2
2023-10-15;841;15589;SALE;-1;-24.09;CLIENTE
2023-10-15;841;18064;DELIVERY;3;6.75;CD 2
2023-10-15;841;21141;SALE;-1;-24.99;CLIENTE
2023-10-15;1314;1439;SALE;-1;-18.92;CLIENTE
2023-10-15;1314;18064;SALE;-11;-42.68;CLIENTE
2023-10-16;841;51957;SALE;-1;-5.89;CLIENTE
2023-10-16;1314;15589;DELIVERY;1;29.49;CD 2
2023-10-16;1314;18064;DELIVERY;51;198.39;CD 2
2023-10-16;1314;18064;SALE;-17;-66.13;CLIENTE
2023-10-16;1314;20635;SALE;-1;-31.03;CLIENTE
2023-10-16;1314;21141;DELIVERY;1;30.72;CD 2
2023-10-16;1314;31330;DELIVERY;1;68.06;CD 2
2023-10-17;841;9607;DELIVERY;1;8;CD 2
2023-10-17;841;15589;SALE;-1;-24.09;CLIENTE
2023-10-17;1314;1439;SALE;-1;-18.92;CLIENTE
2023-10-17;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-17;1314;18064;SALE;-2;-7.78;CLIENTE
2023-10-18;841;18064;SALE;-7;-15.75;CLIENTE
2023-10-18;1314;5345;DELIVERY;1;8.31;CD 2
2023-10-18;1314;9607;DELIVERY;1;13.19;CD 2
2023-10-18;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-18;1314;15589;DELIVERY;2;58.98;CD 2
2023-10-18;1314;18064;DELIVERY;9;35.01;CD 2
2023-10-18;1314;18064;SALE;-9;-35.01;CLIENTE
2023-10-18;1314;21141;DELIVERY;1;30.69;CD 2
2023-10-18;1314;31330;DELIVERY;1;68;CD 2
2023-10-18;1314;48812;SALE;-1;-9.2;CLIENTE
2023-10-19;841;9607;SALE;-1;-8;CLIENTE
2023-10-19;841;18064;SALE;-1;-2.25;CLIENTE
2023-10-19;841;21141;DELIVERY;1;24.91;CD 2
2023-10-19;841;36857;SALE;-1;-2.31;CLIENTE
2023-10-19;1314;5345;SALE;-1;-8.31;CLIENTE
2023-10-19;1314;18064;SALE;-5;-19.45;CLIENTE
2023-10-19;1314;21141;SALE;-1;-30.69;CLIENTE
2023-10-19;1314;48812;SALE;-1;-9.2;CLIENTE
2023-10-20;1314;9607;DELIVERY;1;13.19;CD 2
2023-10-20;1314;18064;DELIVERY;24;93.36;CD 2
2023-10-20;1314;18064;SALE;-5;-19.45;CLIENTE
2023-10-20;1314;21141;DELIVERY;2;61.3;CD 2
2023-10-20;1314;31330;DELIVERY;2;135.62;CD 2
2023-10-20;1314;35416;DELIVERY;2;29.78;CD 2
2023-10-20;1314;36857;DELIVERY;2;7.32;CD 2
2023-10-20;1314;48813;DELIVERY;1;7.63;CD 2
2023-10-21;841;18064;SALE;-3;-6.75;CLIENTE
2023-10-21;1314;18064;SALE;-10;-38.9;CLIENTE
2023-10-21;1314;21141;SALE;-1;-30.65;CLIENTE
2023-10-22;841;20635;TRANSFER;-1;-23.37;CD 1
2023-10-22;1314;18064;SALE;-2;-7.78;CLIENTE
2023-10-22;1314;44217;SALE;-1;-41.77;CLIENTE
2023-10-23;1314;5345;SALE;-1;-8.31;CLIENTE
2023-10-23;1314;13315;INVENTORY_CHECK;-1;-46.2;OUTROS
2023-10-23;1314;18064;INVENTORY_CHECK;-1;-3.89;OUTROS
2023-10-23;1314;18064;SALE;-10;-38.9;CLIENTE
2023-10-23;1314;44217;DELIVERY;2;83.54;OUTROS
2023-10-23;1314;48812;DELIVERY;1;9.2;OUTROS
2023-10-23;1314;48813;INVENTORY_CHECK;-1;-7.63;OUTROS
2023-10-24;1314;1439;DELIVERY;2;37.84;CD 2
2023-10-24;1314;5345;DELIVERY;3;24.93;CD 2
2023-10-24;1314;9607;DELIVERY;3;39.57;CD 2
2023-10-24;1314;18064;DELIVERY;39;151.71;CD 2
2023-10-24;1314;20635;DELIVERY;1;31.02;CD 2
2023-10-24;1314;36857;DELIVERY;2;7.34;CD 2
2023-10-25;1314;15589;SALE;-1;-29.49;CLIENTE
2023-10-25;1314;15590;SALE;-1;-40.45;CLIENTE
2023-10-25;1314;18064;SALE;-17;-66.13;CLIENTE
2023-10-25;1314;20635;SALE;-2;-62.04;CLIENTE
2023-10-26;841;9607;SALE;-1;-8;CLIENTE
2023-10-26;841;18064;SALE;-1;-2.25;CLIENTE
2023-10-26;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-26;1314;18064;SALE;-6;-23.34;CLIENTE
2023-10-27;841;9607;DELIVERY;1;8;CD 2
2023-10-27;841;15589;SALE;-1;-24.09;CLIENTE
2023-10-27;1314;18064;SALE;-1;-3.89;CLIENTE
2023-10-27;1314;51957;SALE;-1;-12.47;CLIENTE
2023-10-28;841;9607;DELIVERY;1;8;CD 2
2023-10-28;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-28;1314;18064;SALE;-9;-35.01;CLIENTE
2023-10-29;841;9607;SALE;-1;-8;CLIENTE
2023-10-29;1314;9607;SALE;-1;-13.19;CLIENTE
2023-10-29;1314;18064;SALE;-9;-35.01;CLIENTE
2023-10-30;841;18064;SALE;-2;-4.5;CLIENTE
2023-10-30;1314;5345;DELIVERY;2;16.62;CD 2
2023-10-30;1314;18064;DELIVERY;20;77.8;CD 2
2023-10-30;1314;18064;SALE;-16;-62.24;CLIENTE
2023-10-30;1314;35416;DELIVERY;2;29.78;CD 2
2023-10-31;841;9607;SALE;-1;-8;CLIENTE
2023-10-31;841;18064;SALE;-1;-2.25;CLIENTE
2023-10-31;1314;5345;SALE;-1;-8.31;CLIENTE
2023-10-31;1314;18064;SALE;-3;-11.67;CLIENTE
2023-11-01;841;18064;SALE;-2;-4.5;CLIENTE
2023-11-01;1314;15589;DELIVERY;1;29.49;CD 2
2023-11-01;1314;18064;DELIVERY;17;66.13;CD 2
2023-11-01;1314;18064;SALE;-5;-19.45;CLIENTE
2023-11-01;1314;20635;DELIVERY;2;61.98;CD 2
2023-11-02;1314;15589;SALE;-1;-29.49;CLIENTE
2023-11-02;1314;18064;SALE;-5;-19.45;CLIENTE
2023-11-03;841;5345;SALE;-1;-5.07;CLIENTE
2023-11-03;1314;9607;DELIVERY;1;13.19;CD 2
2023-11-03;1314;15590;DELIVERY;1;40.45;CD 2
2023-11-03;1314;18064;DELIVERY;7;27.23;CD 2
2023-11-03;1314;18064;SALE;-10;-38.9;CLIENTE
2023-11-03;1314;51957;DELIVERY;1;12.56;CD 2
2023-11-04;841;9607;DELIVERY;2;16.16;CD 2
2023-11-04;841;18064;DELIVERY;2;4.5;CD 2
2023-11-04;841;18064;SALE;-4;-9;CLIENTE
2023-11-04;1314;18064;SALE;-25;-97.25;CLIENTE
2023-11-05;841;18064;SALE;-1;-2.25;CLIENTE
2023-11-05;1314;5345;SALE;-1;-8.31;CLIENTE
2023-11-05;1314;9607;SALE;-3;-39.57;CLIENTE
2023-11-05;1314;18064;SALE;-11;-42.79;CLIENTE
2023-11-05;1314;20635;SALE;-1;-30.99;CLIENTE
2023-11-06;1314;1439;SALE;-1;-18.92;CLIENTE
2023-11-06;1314;18064;SALE;-12;-46.68;CLIENTE
2023-11-06;1314;36857;SALE;-1;-3.67;CLIENTE
2023-11-07;841;18064;SALE;-2;-4.5;CLIENTE
2023-11-07;1314;5345;SALE;-1;-8.31;CLIENTE
2023-11-07;1314;9607;DELIVERY;2;26.44;CD 2
2023-11-07;1314;9607;SALE;-1;-13.22;CLIENTE
2023-11-07;1314;15589;SALE;-1;-29.49;CLIENTE
2023-11-07;1314;18064;DELIVERY;34;132.26;CD 2
2023-11-07;1314;18064;SALE;-3;-11.67;CLIENTE
2023-11-08;841;21141;SALE;-1;-24.91;CLIENTE
2023-11-08;1314;15589;SALE;-1;-29.49;CLIENTE
2023-11-08;1314;18064;SALE;-2;-7.78;CLIENTE
2023-11-08;1314;20635;SALE;-1;-30.99;CLIENTE
2023-11-08;1314;35416;SALE;-1;-14.89;CLIENTE
2023-11-08;1314;36857;SALE;-3;-11.01;CLIENTE
2023-11-09;841;18064;DELIVERY;3;6.75;CD 2
2023-11-09;841;18064;SALE;-1;-2.25;CLIENTE
2023-11-09;1314;5345;DELIVERY;1;8.32;CD 2
2023-11-09;1314;9607;SALE;-2;-26.44;CLIENTE
2023-11-09;1314;18064;SALE;-7;-27.23;CLIENTE
2023-11-09;1314;21141;SALE;-1;-30.65;CLIENTE
2023-11-09;1314;36857;SALE;-1;-3.67;CLIENTE
2023-11-09;1314;44217;SALE;-1;-41.77;CLIENTE
2023-11-10;841;18064;DELIVERY;2;4.5;CD 2
2023-11-10;841;18064;SALE;-2;-4.5;CLIENTE
2023-11-10;1314;1439;DELIVERY;4;75.12;CD 2
2023-11-10;1314;5345;SALE;-1;-8.32;CLIENTE
2023-11-10;1314;13315;SALE;-1;-46.2;CLIENTE
2023-11-10;1314;18064;SALE;-2;-7.78;CLIENTE
2023-11-11;1314;15589;SALE;-2;-58.98;CLIENTE
2023-11-11;1314;18064;SALE;-11;-42.79;CLIENTE
2023-11-11;1314;48813;SALE;-1;-7.63;CLIENTE
2023-11-12;1314;9607;SALE;-1;-13.22;CLIENTE
2023-11-12;1314;18064;SALE;-13;-50.57;CLIENTE
2023-11-12;1314;36857;SALE;-1;-3.67;CLIENTE
2023-11-13;841;9607;SALE;-1;-8.08;CLIENTE
2023-11-13;841;18064;DELIVERY;1;2.25;CD 2
2023-11-13;841;18064;SALE;-2;-4.5;CLIENTE
2023-11-13;841;21141;DELIVERY;1;24.86;CD 2
2023-11-13;1314;1439;DELIVERY;1;18.77;CD 2
2023-11-13;1314;5345;DELIVERY;1;8.33;CD 2
2023-11-13;1314;5345;SALE;-1;-8.33;CLIENTE
2023-11-13;1314;9607;DELIVERY;3;39.78;CD 2
2023-11-13;1314;9607;SALE;-4;-53.04;CLIENTE
2023-11-13;1314;15589;SALE;-1;-29.49;CLIENTE
2023-11-13;1314;18064;DELIVERY;34;132.26;CD 2
2023-11-13;1314;18064;SALE;-5;-19.45;CLIENTE
2023-11-14;841;18064;SALE;-1;-2.25;CLIENTE
2023-11-14;1314;18064;SALE;-6;-23.34;CLIENTE
2023-11-15;841;18064;DELIVERY;2;4.5;CD 2
2023-11-15;1314;15589;SALE;-1;-29.49;CLIENTE
2023-11-15;1314;18064;SALE;-8;-31.12;CLIENTE
2023-11-15;1314;20635;SALE;-1;-30.99;CLIENTE
2023-11-15;1314;35416;SALE;-1;-14.89;CLIENTE
2023-11-16;841;15589;SALE;-1;-24.09;CLIENTE
2023-11-16;841;18064;SALE;-4;-9;CLIENTE
2023-11-16;1314;5345;DELIVERY;1;8.34;CD 2
2023-11-16;1314;5345;SALE;-1;-8.34;CLIENTE
2023-11-16;1314;9607;DELIVERY;1;13.27;CD 2
2023-11-16;1314;9607;SALE;-1;-13.27;CLIENTE
2023-11-16;1314;15589;SALE;-1;-29.49;CLIENTE
2023-11-16;1314;18064;DELIVERY;4;15.56;CD 2
2023-11-16;1314;18064;SALE;-8;-31.12;CLIENTE
2023-11-16;1314;21141;SALE;-1;-30.65;CLIENTE
2023-11-17;841;18064;SALE;-4;-9;CLIENTE
2023-11-17;1314;5345;DELIVERY;1;8.35;CD 2
2023-11-17;1314;9607;DELIVERY;2;26.58;CD 2
2023-11-17;1314;9607;SALE;-1;-13.29;CLIENTE
2023-11-17;1314;18064;DELIVERY;10;38.9;CD 2
2023-11-17;1314;18064;SALE;-9;-35.01;CLIENTE
2023-11-17;1314;20635;SALE;-1;-30.99;CLIENTE
2023-11-17;1314;21141;SALE;-1;-30.65;CLIENTE
2023-11-17;1314;36857;DELIVERY;1;3.67;CD 2
2023-11-18;841;36857;SALE;-1;-2.31;CLIENTE
2023-11-18;1314;18064;SALE;-9;-35.01;CLIENTE
2023-11-18;1314;36857;SALE;-1;-3.67;CLIENTE
2023-11-19;1314;18064;SALE;-7;-27.23;CLIENTE
2023-11-20;841;9607;DELIVERY;1;8.11;CD 2
2023-11-20;841;18064;DELIVERY;3;6.75;CD 2
2023-11-20;1314;18064;SALE;-8;-31.12;CLIENTE
2023-11-20;1314;35416;SALE;-1;-14.89;CLIENTE
2023-11-21;1314;15589;DELIVERY;1;29.49;CD 2
2023-11-21;1314;18064;DELIVERY;14;54.46;CD 2
2023-11-21;1314;18064;SALE;-10;-38.9;CLIENTE
2023-11-21;1314;35416;SALE;-1;-14.89;CLIENTE
2023-11-22;841;18064;DELIVERY;8;18;CD 2
2023-11-22;841;18064;SALE;-1;-2.25;CLIENTE
2023-11-22;841;57814;DELIVERY;3;356.28;CD 2
2023-11-22;841;57816;DELIVERY;3;142.5;CD 2
2023-11-22;1314;5345;DELIVERY;1;8.36;CD 2
2023-11-22;1314;9607;DELIVERY;5;66.65;CD 2
2023-11-22;1314;9607;SALE;-1;-13.33;CLIENTE
2023-11-22;1314;15589;DELIVERY;2;58.98;CD 2
2023-11-22;1314;18064;DELIVERY;29;112.81;CD 2
2023-11-22;1314;18064;SALE;-13;-50.57;CLIENTE
2023-11-22;1314;36857;DELIVERY;1;3.67;CD 2
2023-11-22;1314;48813;DELIVERY;1;7.84;CD 2
2023-11-23;841;18064;SALE;-1;-2.25;CLIENTE
2023-11-23;1314;13315;SALE;-1;-46.2;CLIENTE
2023-11-23;1314;18064;SALE;-5;-19.45;CLIENTE
2023-11-23;1314;20635;SALE;-1;-30.99;CLIENTE
2023-11-24;841;18064;SALE;-1;-2.25;CLIENTE
2023-11-24;1314;5345;DELIVERY;1;8.37;CD 2
2023-11-24;1314;9607;DELIVERY;2;26.68;CD 2
2023-11-24;1314;15589;DELIVERY;1;29.49;CD 2
2023-11-24;1314;18064;DELIVERY;17;66.13;CD 2
2023-11-24;1314;18064;SALE;-5;-19.45;CLIENTE
2023-11-24;1314;20635;DELIVERY;1;30.96;CD 2
2023-11-24;1314;31330;SALE;-1;-67.81;CLIENTE
2023-11-24;1314;57814;DELIVERY;1;158.32;CD 2
2023-11-24;1314;57816;DELIVERY;2;126.64;CD 2
2023-11-24;1314;57817;DELIVERY;1;95;CD 2
2023-11-25;1314;18064;SALE;-11;-42.79;CLIENTE
2023-11-26;841;18064;SALE;-2;-4.5;CLIENTE
2023-11-26;1314;5345;SALE;-2;-16.74;CLIENTE
2023-11-26;1314;9607;SALE;-2;-26.68;CLIENTE
2023-11-26;1314;18064;SALE;-10;-38.9;CLIENTE
2023-11-26;1314;35416;SALE;-1;-14.89;CLIENTE
2023-11-27;841;18064;SALE;-1;-2.25;CLIENTE
2023-11-27;1314;18064;DELIVERY;24;93.36;CD 2
2023-11-27;1314;18064;SALE;-3;-11.67;CLIENTE
2023-11-27;1314;20635;SALE;-1;-30.96;CLIENTE
2023-11-27;1314;36857;DELIVERY;1;3.67;CD 2
